output_frame,source_rgb_frame,mapping_kind,derived_color_device_timestamp_us,cmm_fractional_frame_counter,lower_camera_timecode_id,upper_camera_timecode_id,nearest_anchor_alignment_error_ms,camera_glove_valid
1032,1032,camera_timecode_anchor,1788012805260837.000,278640.483828,510,510,4.031901,0
1033,1033,timestamp_inferred,1788012805294267.500,278644.523682,510,511,4.031901,0
1034,1034,camera_timecode_anchor,1788012805327698.000,278648.563537,511,511,-3.637195,1
1035,1035,camera_timecode_anchor,1788012805361125.000,278656.679050,512,512,-2.674580,1
1036,1036,timestamp_inferred,1788012805394554.500,278660.727173,512,513,-2.674580,1
1037,1037,camera_timecode_anchor,1788012805427984.000,278664.775296,513,513,-1.872533,1
1038,1038,timestamp_inferred,1788012805461410.500,278668.735067,513,514,-1.872533,1
1039,1039,camera_timecode_anchor,1788012805494837.000,278672.694838,514,514,-2.543017,1
1040,1040,timestamp_inferred,1788012805528266.500,278676.682593,514,515,-2.543017,1
1041,1041,camera_timecode_anchor,1788012805561696.000,278680.670348,515,515,-2.747101,1
1042,1042,timestamp_inferred,1788012805595123.250,278683.369874,515,516,-2.747101,1
1043,1043,timestamp_inferred,1788012805628550.750,278686.069400,515,516,-1.925614,1
1044,1044,camera_timecode_anchor,1788012805661978.000,278688.768926,516,516,-1.925614,1
1045,1045,timestamp_inferred,1788012805695404.000,278692.806020,516,517,-1.925614,1
1046,1046,camera_timecode_anchor,1788012805728830.000,278696.843113,517,517,-1.307393,1
1047,1047,timestamp_inferred,1788012805762256.000,278700.829188,517,518,-1.307393,1
1048,1048,camera_timecode_anchor,1788012805795682.000,278704.815263,518,518,-1.539472,1
1049,1049,camera_timecode_anchor,1788012805829112.000,278712.731330,519,519,-2.238920,0
1050,1050,timestamp_inferred,1788012805862539.250,278715.452095,519,520,-2.238920,0
1051,1051,timestamp_inferred,1788012805895966.750,278718.172860,519,520,-0.886462,1
1052,1052,camera_timecode_anchor,1788012805929394.000,278720.893625,520,520,-0.886462,1
1053,1053,timestamp_inferred,1788012805962815.000,278724.940070,520,521,-0.886462,1
1054,1054,camera_timecode_anchor,1788012805996236.000,278728.986515,521,521,-0.112371,0
1055,1055,timestamp_inferred,1788012806029665.500,278733.034676,521,522,-0.112371,0
1056,1056,camera_timecode_anchor,1788012806063095.000,278737.082837,522,522,0.690309,1
1057,1057,timestamp_inferred,1788012806096522.500,278741.223725,522,523,0.690309,1
1058,1058,camera_timecode_anchor,1788012806129950.000,278745.364612,523,523,3.038435,1
1059,1059,timestamp_inferred,1788012806163375.500,278749.414311,523,524,3.038435,1
1060,1060,camera_timecode_anchor,1788012806196801.000,278753.464010,524,524,3.866754,1
1061,1061,timestamp_inferred,1788012806230226.500,278757.339129,524,525,3.866754,1
1062,1062,camera_timecode_anchor,1788012806263652.000,278761.214248,525,525,1.785396,1
1063,1063,timestamp_inferred,1788012806297078.000,278765.221238,525,526,1.785396,1
1064,1064,camera_timecode_anchor,1788012806330504.000,278769.228229,526,526,1.901909,0
1065,1065,timestamp_inferred,1788012806363934.000,278773.204050,526,527,1.901909,0
1066,1066,camera_timecode_anchor,1788012806397364.000,278777.179871,527,527,1.498928,1
1067,1067,timestamp_inferred,1788012806430789.500,278781.236005,527,528,1.498928,1
1068,1068,camera_timecode_anchor,1788012806464215.000,278785.292139,528,528,2.434493,1
1069,1069,timestamp_inferred,1788012806497641.500,278789.268571,528,529,2.434493,1
1070,1070,camera_timecode_anchor,1788012806531068.000,278793.245004,529,529,2.041697,1
1071,1071,timestamp_inferred,1788012806564493.000,278797.249631,529,530,2.041697,1
1072,1072,camera_timecode_anchor,1788012806597918.000,278801.254258,530,530,2.118813,1
1073,1073,timestamp_inferred,1788012806631347.500,278805.301242,530,531,2.118813,1
1074,1074,camera_timecode_anchor,1788012806664777.000,278809.348227,531,531,2.901895,1
1075,1075,timestamp_inferred,1788012806698204.000,278813.314873,531,532,2.901895,1
1076,1076,camera_timecode_anchor,1788012806731631.000,278817.281519,532,532,2.345989,1
1077,1077,timestamp_inferred,1788012806765060.500,278821.217727,532,533,2.345989,1
1078,1078,camera_timecode_anchor,1788012806798490.000,278825.153935,533,533,1.282791,1
1079,1079,camera_timecode_anchor,1788012806831911.000,278833.058744,534,534,0.489531,1
1080,1080,timestamp_inferred,1788012806865341.250,278835.736823,534,535,0.489531,1
1081,1081,timestamp_inferred,1788012806898771.750,278838.414902,534,535,0.774837,1
1082,1082,camera_timecode_anchor,1788012806932202.000,278841.092980,535,535,0.774837,1
1083,1083,timestamp_inferred,1788012806965631.000,278845.117331,535,536,0.774837,1
1084,1084,camera_timecode_anchor,1788012806999060.000,278849.141681,536,536,1.180674,0
1085,1085,timestamp_inferred,1788012807032489.000,278853.105448,536,537,1.180674,0
1086,1086,camera_timecode_anchor,1788012807065918.000,278857.069214,537,537,0.576787,1
1087,1087,timestamp_inferred,1788012807099348.500,278861.159751,537,538,0.576787,1
1088,1088,camera_timecode_anchor,1788012807132779.000,278865.250287,538,538,2.085728,0
1089,1089,timestamp_inferred,1788012807166204.000,278869.234783,538,539,2.085728,0
1090,1090,camera_timecode_anchor,1788012807199629.000,278873.219278,539,539,1.827319,1
1091,1091,timestamp_inferred,1788012807233055.000,278877.196742,539,540,1.827319,1
1092,1092,camera_timecode_anchor,1788012807266481.000,278881.174205,540,540,1.451707,1
1093,1093,timestamp_inferred,1788012807299907.500,278885.140184,540,541,1.451707,1
1094,1094,camera_timecode_anchor,1788012807333334.000,278889.106163,541,541,0.884691,0
1095,1095,timestamp_inferred,1788012807366763.500,278893.146038,541,542,0.884691,0
1096,1096,camera_timecode_anchor,1788012807400193.000,278897.185913,542,542,1.549272,1
1097,1097,camera_timecode_anchor,1788012807433615.000,278904.733683,543,543,-2.219310,1
1098,1098,timestamp_inferred,1788012807467043.500,278908.776814,543,544,-2.219310,1
1099,1099,camera_timecode_anchor,1788012807500472.000,278912.819945,544,544,-1.500462,1
1100,1100,timestamp_inferred,1788012807533902.500,278916.829350,544,545,-1.500462,1
1101,1101,camera_timecode_anchor,1788012807567333.000,278920.838754,545,545,-1.343713,1
1102,1102,timestamp_inferred,1788012807600762.500,278924.912592,545,546,-1.343713,1
1103,1103,camera_timecode_anchor,1788012807634192.000,278928.986430,546,546,-0.113087,1
1104,1104,timestamp_inferred,1788012807667622.000,278932.985399,546,547,-0.113087,1
1105,1105,camera_timecode_anchor,1788012807701052.000,278936.984369,547,547,-0.130257,1
1106,1106,timestamp_inferred,1788012807734481.000,278941.030435,547,548,-0.130257,1
1107,1107,camera_timecode_anchor,1788012807767910.000,278945.076500,548,548,0.637504,0
1108,1108,timestamp_inferred,1788012807801341.000,278949.041479,548,549,0.637504,0
1109,1109,camera_timecode_anchor,1788012807834772.000,278953.006457,549,549,0.053810,1
1110,1110,timestamp_inferred,1788012807868202.000,278957.044527,549,550,0.053810,1
1111,1111,camera_timecode_anchor,1788012807901632.000,278961.082598,550,550,0.688314,1
1112,1112,timestamp_inferred,1788012807935060.500,278965.086915,550,551,0.688314,1
1113,1113,camera_timecode_anchor,1788012807968489.000,278969.091233,551,551,0.760273,0
1114,1114,timestamp_inferred,1788012808001919.000,278973.090868,551,552,0.760273,0
1115,1115,camera_timecode_anchor,1788012808035349.000,278977.090503,552,552,0.754190,1
1116,1116,timestamp_inferred,1788012808068778.000,278981.049866,552,553,0.754190,1
1117,1117,camera_timecode_anchor,1788012808102207.000,278985.009228,553,553,0.076903,1
1118,1118,timestamp_inferred,1788012808135637.250,278987.919808,553,554,0.076903,1
1119,1119,timestamp_inferred,1788012808169067.750,278990.830387,553,554,-2.158613,1
1120,1120,camera_timecode_anchor,1788012808202498.000,278993.740966,554,554,-2.158613,1
1121,1121,timestamp_inferred,1788012808235926.500,278997.792697,554,555,-2.158613,1
1122,1122,camera_timecode_anchor,1788012808269355.000,279001.844428,555,555,-1.296431,1
1123,1123,camera_timecode_anchor,1788012808302779.000,279009.833555,556,556,-1.387044,0
1124,1124,timestamp_inferred,1788012808336208.250,279012.509047,556,557,-1.387044,0
1125,1125,timestamp_inferred,1788012808369637.750,279015.184539,556,557,-1.166413,1
1126,1126,camera_timecode_anchor,1788012808403067.000,279017.860030,557,557,-1.166413,1
1127,1127,timestamp_inferred,1788012808436496.000,279022.790402,557,558,-1.166413,1
1128,1128,camera_timecode_anchor,1788012808469925.000,279027.720774,558,558,-2.326887,1
1129,1129,timestamp_inferred,1788012808503359.000,279032.469113,558,559,-2.326887,1
1130,1130,camera_timecode_anchor,1788012808536793.000,279037.217452,559,559,1.812099,1
1131,1131,timestamp_inferred,1788012808570223.000,279041.593035,559,560,1.812099,1
1132,1132,camera_timecode_anchor,1788012808603653.000,279045.968618,560,560,-0.261520,1
1133,1133,timestamp_inferred,1788012808637082.250,279048.947990,560,561,-0.261520,1
1134,1134,timestamp_inferred,1788012808670511.750,279051.927363,560,561,-0.777203,1
1135,1135,camera_timecode_anchor,1788012808703941.000,279054.906736,561,561,-0.777203,1
1136,1136,timestamp_inferred,1788012808737370.000,279059.460293,561,562,-0.777203,1
1137,1137,camera_timecode_anchor,1788012808770799.000,279064.013849,562,562,0.115412,1
1138,1138,timestamp_inferred,1788012808804233.500,279068.472115,562,563,0.115412,1
1139,1139,camera_timecode_anchor,1788012808837668.000,279072.930380,563,563,-0.580163,1
1140,1140,timestamp_inferred,1788012808871097.750,279075.973719,563,564,-0.580163,1
1141,1141,timestamp_inferred,1788012808904527.250,279079.017057,563,564,0.503294,0
1142,1142,camera_timecode_anchor,1788012808937957.000,279082.060395,564,564,0.503294,0
1143,1143,timestamp_inferred,1788012808971390.500,279086.455969,564,565,0.503294,0
1144,1144,camera_timecode_anchor,1788012809004824.000,279090.851542,565,565,-1.237152,1
1145,1145,timestamp_inferred,1788012809038253.000,279095.610913,565,566,-1.237152,1
1146,1146,camera_timecode_anchor,1788012809071682.000,279100.370285,566,566,3.085705,0
1147,1147,timestamp_inferred,1788012809105107.500,279104.733576,566,567,3.085705,0
1148,1148,camera_timecode_anchor,1788012809138533.000,279109.096868,567,567,0.807234,1
1149,1149,timestamp_inferred,1788012809171962.000,279112.053265,567,568,0.807234,1
1150,1150,timestamp_inferred,1788012809205391.000,279115.009662,567,568,-0.282837,0
1151,1151,camera_timecode_anchor,1788012809238820.000,279117.966060,568,568,-0.282837,0
1152,1152,timestamp_inferred,1788012809272255.500,279122.355186,568,569,-0.282837,0
1153,1153,camera_timecode_anchor,1788012809305691.000,279126.744312,569,569,-2.130736,1
1154,1154,timestamp_inferred,1788012809339119.000,279131.345712,569,570,-2.130736,1
1155,1155,camera_timecode_anchor,1788012809372547.000,279135.947113,570,570,-0.440727,1
1156,1156,timestamp_inferred,1788012809405978.000,279140.392391,570,571,-0.440727,1
1157,1157,camera_timecode_anchor,1788012809439409.000,279144.837669,571,571,-1.352762,1
1158,1158,timestamp_inferred,1788012809472839.000,279149.288654,571,572,-1.352762,1
1159,1159,camera_timecode_anchor,1788012809506269.000,279153.739640,572,572,-2.169668,1
1160,1160,timestamp_inferred,1788012809539698.750,279156.672881,572,573,-2.169668,1
1161,1161,timestamp_inferred,1788012809573128.250,279159.606122,572,573,-3.838635,1
1162,1162,camera_timecode_anchor,1788012809606558.000,279162.539364,573,573,-3.838635,1
1163,1163,timestamp_inferred,1788012809639990.000,279167.055307,573,574,-3.838635,1
1164,1164,camera_timecode_anchor,1788012809673422.000,279171.571251,574,574,-3.572911,1
1165,1165,timestamp_inferred,1788012809706855.000,279176.024235,574,575,-3.572911,1
1166,1166,camera_timecode_anchor,1788012809740288.000,279180.477220,575,575,3.976830,1
1167,1167,timestamp_inferred,1788012809773720.250,279183.669302,575,576,3.976830,1
1168,1168,timestamp_inferred,1788012809807152.750,279186.861384,575,576,0.445551,1
1169,1169,camera_timecode_anchor,1788012809840585.000,279190.053466,576,576,0.445551,1
1170,1170,timestamp_inferred,1788012809874015.500,279194.624047,576,577,0.445551,1
1171,1171,camera_timecode_anchor,1788012809907446.000,279199.194627,577,577,1.621892,1
1172,1172,timestamp_inferred,1788012809940878.500,279203.717263,577,578,1.621892,1
1173,1173,camera_timecode_anchor,1788012809974311.000,279208.239899,578,578,1.999162,1
1174,1174,timestamp_inferred,1788012810007740.500,279212.653620,578,579,1.999162,1
1175,1175,camera_timecode_anchor,1788012810041170.000,279217.067340,579,579,0.561167,1
1176,1176,timestamp_inferred,1788012810074599.250,279220.099983,579,580,0.561167,1
1177,1177,timestamp_inferred,1788012810108028.750,279223.132626,579,580,1.377245,1
1178,1178,camera_timecode_anchor,1788012810141458.000,279226.165269,580,580,1.377245,1
1179,1179,timestamp_inferred,1788012810174893.000,279230.441673,580,581,1.377245,1
1180,1180,camera_timecode_anchor,1788012810208328.000,279234.718077,581,581,-2.349360,1
1181,1181,timestamp_inferred,1788012810241757.000,279238.896835,581,582,-2.349360,1
1182,1182,camera_timecode_anchor,1788012810275186.000,279243.075594,582,582,0.629948,1
1183,1183,timestamp_inferred,1788012810308615.000,279247.678306,582,583,0.629948,1
1184,1184,camera_timecode_anchor,1788012810342044.000,279252.281018,583,583,2.341813,1
1185,1185,timestamp_inferred,1788012810375474.500,279256.823260,583,584,2.341813,1
1186,1186,camera_timecode_anchor,1788012810408905.000,279261.365503,584,584,3.045856,1
1187,1187,timestamp_inferred,1788012810442333.500,279265.748352,584,585,3.045856,1
1188,1188,camera_timecode_anchor,1788012810475762.000,279270.131201,585,585,1.093338,1
1189,1189,timestamp_inferred,1788012810509191.750,279273.134675,585,586,1.093338,1
1190,1190,timestamp_inferred,1788012810542621.250,279276.138150,585,586,1.180211,0
1191,1191,camera_timecode_anchor,1788012810576051.000,279279.141625,586,586,1.180211,0
1192,1192,timestamp_inferred,1788012810609480.500,279283.613927,586,587,1.180211,0
1193,1193,camera_timecode_anchor,1788012810642910.000,279288.086229,587,587,0.718576,1
1194,1194,timestamp_inferred,1788012810676336.000,279292.636900,587,588,0.718576,1
1195,1195,camera_timecode_anchor,1788012810709762.000,279297.187571,588,588,1.563093,0
1196,1196,timestamp_inferred,1788012810743191.500,279301.580927,588,589,1.563093,0
1197,1197,camera_timecode_anchor,1788012810776621.000,279305.974284,589,589,-0.214302,1
1198,1198,timestamp_inferred,1788012810810051.000,279308.795046,589,590,-0.214302,1
1199,1199,timestamp_inferred,1788012810843481.000,279311.615809,589,590,3.638097,1
1200,1200,camera_timecode_anchor,1788012810876911.000,279314.436572,590,590,3.638097,1
1201,1201,timestamp_inferred,1788012810910345.000,279318.810906,590,591,3.638097,1
1202,1202,camera_timecode_anchor,1788012810943779.000,279323.185241,591,591,1.543676,0
1203,1203,timestamp_inferred,1788012810977208.000,279327.637172,591,592,1.543676,0
1204,1204,camera_timecode_anchor,1788012811010637.000,279332.089103,592,592,0.742524,1
1205,1205,timestamp_inferred,1788012811044070.000,279336.734570,592,593,0.742524,1
1206,1206,camera_timecode_anchor,1788012811077503.000,279341.380038,593,593,3.166980,0
1207,1207,timestamp_inferred,1788012811110929.500,279345.998881,593,594,3.166980,0
1208,1208,camera_timecode_anchor,1788012811144356.000,279350.617723,594,594,-3.185638,1
1209,1209,timestamp_inferred,1788012811177782.250,279353.641063,594,595,-3.185638,1
1210,1210,timestamp_inferred,1788012811211208.750,279356.664403,594,595,-2.602141,0
1211,1211,camera_timecode_anchor,1788012811244635.000,279359.687743,595,595,-2.602141,0
1212,1212,timestamp_inferred,1788012811278062.500,279364.017160,595,596,-2.602141,0
1213,1213,camera_timecode_anchor,1788012811311490.000,279368.346576,596,596,2.888135,1
1214,1214,timestamp_inferred,1788012811344915.000,279372.734713,596,597,2.888135,1
1215,1215,camera_timecode_anchor,1788012811378340.000,279377.122849,597,597,1.023742,1
1216,1216,timestamp_inferred,1788012811411766.500,279381.592229,597,598,1.023742,1
1217,1217,camera_timecode_anchor,1788012811445193.000,279386.061608,598,598,0.513401,1
1218,1218,timestamp_inferred,1788012811478618.000,279390.560155,598,599,0.513401,1
